zona_id,fecha,region,tipo_zona,poblacion_zona,cobertura_4g_pct,cobertura_5g_pct,latencia_ms,velocidad_media_mbps,tasa_cortes_pct,indice_calidad_global,incidencia_masiva,calidad_mes_anterior,calidad_media_3_meses
Z27,2023-01-04,Norte,suburbana,42704,89.75,11.77,40.52,54.2,1.76,34.02,0,33.76,32.96666666666667
Z27,2023-01-05,Norte,suburbana,42704,89.91,13.05,40.65,56.24,1.8,32.82,0,34.02,33.53333333333333
Z27,2023-01-06,Norte,suburbana,42704,89.7,14.05,40.46,55.37,1.93,34.63,0,32.82,33.82333333333333
Z27,2023-01-07,Norte,suburbana,42704,90.0,14.73,40.55,55.24,1.99,35.71,0,34.63,34.38666666666666
Z27,2023-01-08,Norte,suburbana,42704,90.06,16.09,41.04,55.09,2.05,36.43,0,35.71,35.59
Z27,2023-01-09,Norte,suburbana,42704,90.4,17.19,40.97,55.1,2.08,37.1,0,36.43,36.413333333333334
Z27,2023-01-10,Norte,suburbana,42704,90.36,18.11,40.9,55.14,2.04,35.11,0,37.1,36.21333333333333
Z27,2023-01-11,Norte,suburbana,42704,90.56,18.92,40.79,54.91,2.08,37.42,0,35.11,36.54333333333334
Z27,2023-01-12,Norte,suburbana,42704,90.69,19.92,40.88,55.46,2.09,36.35,0,37.42,36.29333333333333
Z27,2024-01-01,Norte,suburbana,42704,90.49,20.94,40.8,55.94,2.03,38.69,0,36.35,37.48666666666667
Z27,2024-01-02,Norte,suburbana,42704,90.83,21.66,39.87,56.01,1.98,38.15,0,38.69,37.73
Z27,2024-01-03,Norte,suburbana,42704,90.69,22.82,39.9,56.5,1.93,37.12,0,38.15,37.98666666666667
Z27,2024-01-04,Norte,suburbana,42704,90.2,23.65,39.05,58.2,1.91,38.15,0,37.12,37.806666666666665
Z27,2024-01-05,Norte,suburbana,42704,89.81,,39.12,57.01,1.95,34.35,0,38.15,36.54
Z27,2024-01-06,Norte,suburbana,42704,87.66,23.97,61.98,50.18,6.54,29.98,1,34.35,34.16
Z27,2024-01-07,Norte,suburbana,42704,88.5,25.37,55.13,53.75,4.95,36.26,0,29.98,33.53
Z27,2024-01-08,Norte,suburbana,42704,88.94,27.49,50.18,56.25,3.92,36.09,0,36.26,34.11000000000001
Z27,2024-01-09,Norte,suburbana,42704,89.53,28.94,46.1,58.73,3.18,39.66,0,36.09,37.336666666666666
Z27,2024-01-10,Norte,suburbana,42704,89.67,30.1,42.77,60.48,2.54,37.71,0,39.66,37.82
Z27,2024-01-12,Norte,suburbana,42704,89.94,32.53,38.9,61.07,2.01,40.85,0,37.71,39.406666666666666
Z27,2024-11-01,Norte,suburbana,42704,90.04,31.28,40.88,60.53,2.22,39.6,0,40.85,39.38666666666666
Z27,2025-01-01,Norte,suburbana,42704,89.9,33.46,36.97,63.44,1.91,41.49,0,39.6,40.64666666666667
Z27,2025-01-02,Norte,suburbana,42704,89.68,34.72,36.17,65.77,1.75,37.26,0,41.49,39.449999999999996
Z27,2025-01-03,Norte,suburbana,42704,89.88,35.65,34.92,66.8,1.62,40.02,0,37.26,39.59
Z27,2025-01-04,Norte,suburbana,42704,90.04,37.05,34.65,67.15,1.42,44.77,0,40.02,40.68333333333334
Z27,2025-01-05,Norte,suburbana,42704,89.76,38.43,34.33,68.1,1.23,43.41,0,44.77,42.73333333333334
Z27,2025-01-06,Norte,suburbana,42704,89.94,39.15,34.38,69.0,1.18,45.42,0,43.41,44.53333333333333
Z27,2025-01-07,Norte,suburbana,42704,89.56,40.39,34.93,70.71,1.23,43.87,0,45.42,44.23333333333333
Z27,2025-01-08,Norte,suburbana,42704,89.58,41.43,34.84,70.26,1.31,47.88,0,43.87,45.72333333333333
Z27,2025-01-09,Norte,suburbana,42704,89.69,42.24,33.96,71.17,1.31,46.55,0,47.88,46.1
Z27,2025-01-10,Norte,suburbana,42704,89.69,,33.91,70.67,1.31,43.92,0,46.55,46.11666666666667
Z27,2025-01-11,Norte,suburbana,42704,90.14,44.76,34.29,70.47,1.28,46.13,0,43.92,45.53333333333334
Z27,2025-01-12,Norte,suburbana,42704,90.3,45.75,33.94,70.82,1.39,49.49,0,46.13,46.51333333333333
Z28,2023-01-01,Sur,urbana_premium,64486,94.05,18.13,33.36,72.8,0.7,36.68,0,,
Z28,2023-01-02,Sur,urbana_premium,64486,94.41,18.36,33.92,72.39,0.72,37.57,0,36.68,
Z28,2023-01-03,Sur,urbana_premium,64486,94.35,18.95,32.95,72.2,0.88,42.16,0,37.57,38.803333333333335
Z28,2023-01-04,Sur,urbana_premium,64486,94.57,19.94,32.88,72.16,0.92,40.87,0,42.16,40.199999999999996
Z28,2023-01-05,Sur,urbana_premium,64486,94.48,21.52,33.21,72.52,1.06,42.06,0,40.87,41.696666666666665
Z28,2023-01-06,Sur,urbana_premium,64486,94.28,22.69,32.75,74.78,1.13,42.84,0,42.06,41.92333333333334
Z28,2023-01-07,Sur,urbana_premium,64486,94.15,24.75,332.70000000000005,74.61,1.14,42.83,0,42.84,42.57666666666666
Z28,2023-01-08,Sur,urbana_premium,64486,94.13,25.92,33.23,76.23,1.09,42.01,0,42.83,42.559999999999995
Z28,2023-01-09,Sur,urbana_premium,64486,94.0,27.28,33.87,77.17,1.22,43.68,0,42.01,42.84
Z28,2023-01-10,Sur,urbana_premium,64486,93.95,28.47,33.72,77.6,1.34,44.17,0,43.68,43.28666666666666
Z28,2023-01-11,Sur,urbana_premium,64486,93.94,30.17,33.6,76.63,1.38,45.01,0,44.17,44.28666666666667
Z28,2023-01-12,Sur,urbana_premium,64486,93.77,31.3,32.96,78.36,1.48,46.01,0,45.01,45.06333333333333
Z28,2024-01-01,Sur,urbana_premium,64486,94.19,33.06,32.9,78.4,1.37,45.51,0,46.01,45.51
Z28,2024-01-02,Sur,urbana_premium,64486,93.76,35.09,32.02,78.43,1.23,46.7,0,45.51,46.07333333333333
Z28,2024-01-03,Sur,urbana_premium,64486,94.15,37.18,,79.07,1.13,49.8,0,46.7,47.336666666666666
Z28,2024-01-04,Sur,urbana_premium,64486,94.16,38.48,30.6,79.74,1.24,49.67,0,49.8,48.723333333333336
Z28,2024-01-05,Sur,urbana_premium,64486,94.23,39.37,30.24,82.46,1.28,46.71,0,49.67,48.72666666666667
Z28,2024-01-06,Sur,urbana_premium,64486,94.11,40.83,30.62,83.31,1.13,50.01,0,46.71,48.79666666666666
Z28,2024-01-07,Sur,urbana_premium,64486,93.6,42.36,29.97,84.69,0.92,49.71,0,50.01,48.81
Z28,2024-01-08,Sur,urbana_premium,64486,93.9,43.83,29.44,85.41,1.02,50.83,0,49.71,50.18333333333333
Z28,2024-01-09,Sur,urbana_premium,64486,93.9,45.88,28.2,86.03,0.91,51.91,0,50.83,50.81666666666666
Z28,2024-01-10,Sur,urbana_premium,64486,,47.73,27.45,87.05,0.96,51.86,0,51.91,51.53333333333333
Z28,2024-01-11,Sur,urbana_premium,64486,94.09,49.33,27.08,86.75,0.97,52.54,0,51.86,52.10333333333333
Z28,2024-01-12,Sur,urbana_premium,64486,94.24,50.82,26.43,88.97,0.93,54.95,0,52.54,53.116666666666674
Z28,2025-01-01,Sur,rural-1,64486,94.31,52.42,26.14,89.38,0.89,54.32,0,54.95,53.93666666666667
Z28,2025-01-02,Sur,urbana_premium,64486,94.48,54.02,25.84,90.98,0.78,55.83,0,54.32,55.03333333333333
Z28,2025-01-03,Sur,urbana_premium,64486,94.33,55.91,25.24,91.66,0.7,58.26,0,55.83,56.13666666666666
Z28,2025-01-04,Sur,urbana_premium,64486,94.21,57.93,24.98,92.24,0.63,55.71,0,58.26,56.6
Z28,2025-01-05,Sur,urbana_premium,64486,93.96,59.26,25.33,92.97,0.55,59.83,0,55.71,57.93333333333333
Z28,2025-01-06,Sur,urbana_premium,64486,94.25,61.11,24.64,93.27,0.68,59.35,0,59.83,58.29666666666666
Z28,2025-01-07,Sur,urbana_premium,64486,94.13,,24.98,93.54,0.66,60.86,0,59.35,60.01333333333333
Z28,2025-01-08,Sur,urbana_premium,64486,93.88,64.21,24.27,93.51,0.6,60.58,0,60.86,60.26333333333334
Z28,2025-01-09,Sur,urbana_premium,64486,93.86,65.55,24.3,93.44,0.64,62.02,0,60.58,61.153333333333336
Z28,2025-01-10,Sur,urbana_premium,64486,93.89,67.08,24.5,92.77,0.7,65.48,0,62.02,62.69333333333333
Z28,2025-01-11,Sur,urbana_premium,64486,93.9,68.64,24.84,95.1,0.79,58.31,0,65.48,61.93666666666667
Z28,2025-01-12,Sur,urbana_premium,64486,94.03,70.87,25.06,94.66,0.82,60.5,0,58.31,61.43
Z29,2023-01-01,Oeste,urbana_premium,67334,95.13,17.36,31.85,72.34,0.64,39.49,0,,
Z29,2023-01-02,Oeste,urbana_premium,67334,94.81,18.26,31.69,74.34,0.69,41.22,0,39.49,
Z29,2023-01-03,Oeste,urbana_premium,67334,94.37,19.38,32.81,73.27,0.77,43.29,0,41.22,41.333333333333336
Z29,2023-01-04,Oeste,urbana_premium,67334,94.0,20.54,33.24,73.94,0.91,44.11,0,43.29,42.873333333333335
Z29,2023-01-05,Oeste,urbana_premium,67334,94.35,21.69,32.77,73.71,1.06,40.14,0,44.11,42.51333333333333
Z29,2023-01-06,Oeste,urbana_premium,67334,94.2,23.0,32.47,74.52,1.29,42.41,0,40.14,42.22
Z29,2023-01-07,Oeste,urbana_premium,67334,94.06,,32.6,76.04,1.29,42.8,0,42.41,41.78333333333333
Z29,2023-01-08,Oeste,urbana_premium,67334,93.72,25.61,31.74,76.43,1.18,45.25,0,42.8,43.48666666666666
Z29,2023-01-09,Oeste,urbana_premium,67334,93.81,27.11,31.55,77.02,1.16,42.59,0,45.25,43.54666666666666
Z29,2023-01-10,Oeste,urbana_premium,67334,94.08,28.78,31.64,77.61,1.2,45.53,0,42.59,44.45666666666667
Z29,2023-01-11,Oeste,urbana_premium,67334,93.91,30.84,31.48,78.91,1.21,46.88,0,45.53,45.0
Z29,2023-01-12,Oeste,urbana_premium,67334,94.07,32.55,31.16,79.68,1.37,46.11,0,46.88,46.17333333333334
Z29,2024-01-01,Oeste,urbana_premium,67334,94.05,33.82,31.05,80.94,1.26,45.67,0,46.11,46.22
Z29,2024-01-02,Oeste,urbana_premium,67334,94.33,35.46,31.97,80.47,1.25,46.82,0,45.67,46.20000000000001
Z29,2024-01-03,Oeste,urbana_premium,67334,94.26,36.52,31.83,81.01,1.22,47.61,0,46.82,46.699999999999996
Z29,2024-01-04,Oeste,urbana_premium,67334,94.02,38.34,30.76,81.84,1.34,51.02,0,47.61,48.48333333333334
Z29,2024-01-05,Oeste,urbana_premium,67334,93.74,39.79,30.56,82.31,1.14,49.75,0,51.02,49.46
Z29,2024-01-06,Oeste,urbana_premium,67334,93.82,41.87,29.97,83.9,1.0,48.68,0,49.75,49.81666666666666
Z29,2024-01-07,Oeste,urbana_premium,67334,94.0,43.61,290.7,84.49,0.86,50.91,0,48.68,49.779999999999994
Z29,2024-01-08,Oeste,urbana_premium,67334,94.15,44.94,28.59,84.37,0.81,54.49,0,50.91,51.35999999999999
Z29,2024-01-09,Oeste,urbana_premium,67334,94.12,46.22,28.07,84.27,0.72,54.4,0,54.49,53.26666666666667
Z29,2024-01-10,Oeste,urbana_premium,67334,94.06,48.29,27.64,85.69,0.76,49.2,0,54.4,52.696666666666665
Z29,2024-01-11,Oeste,urbana_premium,67334,94.08,49.75,27.91,87.75,0.64,55.78,0,49.2,53.126666666666665
Z29,2024-01-12,Oeste,urbana_premium,67334,94.01,51.05,27.39,88.6,0.74,54.94,0,55.78,53.30666666666667
Z29,2025-01-01,Oeste,urbana_premium,67334,94.04,52.87,27.3,90.21,0.79,56.17,0,54.94,55.629999999999995
Z29,2025-01-02,Oeste,urbana_premium,67334,94.06,54.71,26.61,91.02,0.84,58.5,0,56.17,56.53666666666667
Z29,2025-01-03,Oeste,urbana_premium,67334,,56.07,267.3,92.38,0.76,56.17,0,58.5,56.946666666666665
Z29,2025-01-04,Oeste,urbana_premium,67334,94.09,57.6,25.79,93.02,0.7,56.85,0,56.17,57.17333333333334
Z29,2025-01-05,Oeste,urbana_premium,67334,94.22,59.47,25.82,93.33,0.7,58.36,0,56.85,57.126666666666665
Z29,2025-01-06,Oeste,urbana_premium,67334,93.93,61.11,25.44,95.84,0.76,59.88,0,58.36,58.36333333333334
Z29,2025-01-07,Oeste,urbana_premium,67334,94.0,62.62,24.63,94.47,0.63,59.35,0,59.88,59.196666666666665
Z29,2025-01-08,Oeste,urbana_premium,67334,93.62,63.98,24.41,94.73,0.57,59.12,0,59.35,59.449999999999996
Z29,2025-01-09,Oeste,urbana_premium,67334,94.04,65.71,24.13,95.1,0.59,59.55,0,59.12,59.339999999999996
Z29,2025-01-10,Oeste,urbana_premium,67334,93.89,67.48,24.02,94.64,0.62,61.37,0,59.55,60.01333333333333
Z29,2025-01-11,Oeste,urbana_premium,67334,93.57,68.94,24.56,95.51,0.83,63.29,0,61.37,61.40333333333333
Z29,2025-01-12,Oeste,urbana_premium,67334,93.96,71.13,24.93,95.94,0.9,61.71,0,63.29,62.123333333333335
Z30,2023-01-01,Centro,suburbana,33966,90.15,9.51,,52.54,1.37,30.27,0,,
Z30,2023-01-02,Centro,suburbana,33966,90.18,10.04,40.32,53.82,1.54,32.73,0,30.27,
Z30,2023-01-03,Centro,suburbana,33966,90.16,10.95,40.75,54.42,1.69,28.6,0,32.73,30.53333333333333
Z30,2023-01-04,Centro,suburbana,33966,90.06,11.58,41.21,55.73,1.62,34.45,0,28.6,31.926666666666666
Z30,2023-01-05,Centro,suburbana,33966,89.83,12.15,40.95,55.23,1.57,33.3,0,34.45,32.11666666666667
Z30,2023-01-06,Centro,suburbana,33966,90.01,13.41,40.7,55.12,1.67,35.47,0,33.3,34.406666666666666
Z30,2023-01-07,Centro,suburbana,33966,89.49,14.14,40.74,54.3,1.73,32.48,0,35.47,33.74999999999999
Z30,2023-01-08,Centro,suburbana,33966,89.53,15.22,41.05,54.43,1.77,32.82,0,32.48,33.589999999999996
Z30,2023-01-09,Centro,suburbana,33966,89.67,15.88,41.18,54.46,1.93,34.29,0,32.82,33.19666666666666
Z30,2023-01-10,Centro,suburbana,33966,89.98,16.84,40.85,54.0,1.9,35.91,0,34.29,34.339999999999996
Z30,2023-01-11,Centro,suburbana,33966,90.25,17.81,40.53,54.71,1.97,32.07,0,35.91,34.089999999999996
Z30,2023-01-12,Centro,suburbana,33966,89.89,19.22,39.56,55.1,1.99,35.64,0,32.07,34.54
Z30,2024-01-01,Centro,suburbana,33966,89.9,20.32,40.05,56.12,1.93,35.54,0,35.64,34.416666666666664
Z30,2024-01-02,Centro,suburbana,33966,90.0,21.93,40.27,57.76,1.87,35.49,0,35.54,35.556666666666665
Z30,2024-01-03,Centro,suburbana,33966,89.96,22.94,39.49,59.2,1.94,36.32,0,35.49,35.78333333333333
Z30,2024-01-04,Centro,suburbana,33966,90.08,24.06,,58.5,1.88,37.17,0,36.32,36.32666666666666
Z30,2024-01-05,Centro,suburbana,33966,90.17,24.97,38.07,58.49,1.84,37.92,0,37.17,37.13666666666666
Z30,2024-01-06,Centro,suburbana,33966,90.42,26.23,38.03,59.56,1.87,37.71,0,37.92,37.6
Z30,2024-01-07,Centro,suburbana,33966,90.27,27.04,38.45,60.92,1.73,38.68,0,37.71,38.10333333333333
Z30,2024-01-08,Centro,suburbana,33966,90.28,28.14,37.71,61.37,1.7,38.84,0,38.68,38.41
Z30,2024-01-09,Centro,suburbana,33966,90.12,28.98,37.33,62.33,1.6,39.96,0,38.84,39.16
Z30,2024-01-10,Centro,suburbana,33966,90.22,30.38,37.13,63.24,1.5,38.82,0,39.96,39.20666666666667
Z30,2024-01-11,Centro,suburbanx,33966,90.04,31.53,36.26,64.39,1.38,38.35,0,38.82,39.04333333333333
Z30,2024-01-12,Centro,suburbana,33966,90.18,32.55,35.51,64.54,1.39,43.49,0,38.35,40.22
Z30,2025-01-01,Centro,suburbana,33966,90.05,34.25,34.74,66.14,1.34,45.81,0,43.49,42.550000000000004
Z30,2025-01-02,Centro,suburbana,33966,89.55,35.8,33.31,68.62,1.13,43.85,0,45.81,44.38333333333333
Z30,2025-01-03,Centro,suburbana,33966,89.66,37.02,32.48,71.12,0.91,41.03,0,43.85,43.56333333333333
Z30,2025-01-04,Centro,suburbana,33966,90.12,38.27,31.86,72.33,0.89,47.19,0,41.03,44.02333333333333
Z30,2025-01-05,Centro,suburbana,33966,90.19,39.27,30.83,73.3,0.81,42.56,0,47.19,43.593333333333334
Z30,2025-01-06,Centro,suburbana,33966,90.28,40.4,31.38,75.73,0.77,46.44,0,42.56,45.39666666666667
Z30,2025-01-07,Centro,suburbana,33966,89.98,41.93,30.87,75.33,0.74,45.4,0,46.44,44.800000000000004
Z30,2025-01-08,Centro,suburbana,33966,89.92,43.41,30.4,77.21,0.66,49.23,0,45.4,47.02333333333333
Z30,2025-01-09,Centro,suburbana,33966,89.76,44.54,30.24,76.98,0.77,49.3,0,49.23,47.97666666666667
Z30,2025-01-10,Centro,suburbana,33966,90.05,45.57,30.46,76.51,0.74,45.92,0,49.3,48.15
Z30,2025-01-11,Centro,suburbana,33966,89.96,46.78,29.73,76.72,0.92,49.73,0,45.92,48.31666666666666
Z30,2025-12-01,Centro,suburbana,33966,89.86,47.56,30.34,75.15,1.04,47.73,0,49.73,47.79333333333333
