edad,antiguedad_meses,ingreso_estimado,num_lineas,descuento_activo,importe_total,dias_retraso_pago,impago_flag,importe_mes_anterior,consumo_mes_anterior,retraso_mes_anterior,impago_mes_anterior,media_importe_3m,media_retraso_3m,impagos_3m,cambio_consumo,subida_factura,variacion_consumo_pct,stress_calidad_lag,incidencia_masiva_lag,churn_real,churn_predicho,probabilidad_churn,tipo_error
31.0,39.0,4260.0,4,1,197.8,0,0,212.45,13.47,0.0,0.0,214.82333333333327,0.0,0.0,-0.030000000000001137,-14.649999999999977,-0.002,0.2317,0,0,0,0.29616219418673606,Verdadero negativo
26.0,32.55123711340206,5822.0,3,0,118.67,0,0,115.81,0.0,0.0,0.0,115.83666666666672,0.0,0.0,2.86,2.8599999999999994,2.86,0.2151,0,0,0,0.3390894538120216,Verdadero negativo
46.0,16.0,3023.0,4,0,334.08,0,0,334.08,0.0,0.0,0.0,334.08,7.0,1.0,0.0,0.0,0.0,0.3426,0,0,0,0.4589886832358773,Verdadero negativo
24.0,101.0,3883.0,4,0,260.15999999999997,0,0,256.14,0.0,0.0,0.0,257.18,0.0,0.0,4.02,4.019999999999982,4.018,0.2317,0,0,0,0.26106758695013366,Verdadero negativo
21.0,7.0,5352.0,2,0,137.79,0,0,137.79,0.0,0.0,0.0,137.79,0.0,0.0,0.0,0.0,0.0,0.3294,0,1,0,0.3301859799956056,Falso negativo
61.0,14.0,4359.0,1,0,64.76,0,0,64.47,1.4,0.0,0.0,63.53666666666667,0.0,0.0,0.29000000000000004,0.29000000000000625,0.202,0.5006,0,0,0,0.42055491964148717,Verdadero negativo
33.0,11.0,3469.0,2,0,138.29,0,0,134.63,0.0,24.0,1.0,135.98333333333343,8.0,1.0,3.66,3.6599999999999966,3.665,0.239,0,0,0,0.35618704973173804,Verdadero negativo
39.0,46.0,2895.0,2,1,136.45,0,0,124.29,0.0,0.0,0.0,128.15333333333325,0.0,0.0,0.0,12.159999999999982,0.0,0.3307,0,0,0,0.2927104283441602,Verdadero negativo
28.0,39.0,6014.0,3,0,134.97,0,0,133.82999999999998,0.17,0.0,0.0,133.71666666666655,0.0,0.0,1.1400000000000001,1.1400000000000148,1.146,0.2317,0,0,0,0.2586218275319758,Verdadero negativo
39.34175257731959,58.0,2473.0,1,1,16.36,0,0,17.22,0.0,0.0,0.0,17.10333333333324,0.0,0.0,0.0,-0.8599999999999994,0.0,0.3787,0,0,0,0.31530007713825825,Verdadero negativo
41.0,41.0,4500.0,2,0,155.03,0,0,154.1,0.7,0.0,0.0,153.6333333333335,10.333333333333334,1.0,0.9299999999999999,0.9300000000000068,0.927,0.3787,0,0,0,0.2446113185618403,Verdadero negativo
50.0,15.0,4196.0,2,0,71.35,0,0,71.35,0.0,0.0,0.0,77.24333333333321,0.0,0.0,0.0,0.0,0.0,0.3426,0,0,0,0.34951407907814575,Verdadero negativo
54.0,18.0,2515.0,4,1,78.25000000000001,0,0,73.85000000000001,0.0,0.0,0.0,69.9833333333335,0.0,0.0,2.43,4.400000000000006,2.431,0.5006,0,0,1,0.558850873920809,Falso positivo
38.0,32.0,3298.0,1,0,49.95,0,0,45.8,0.62,0.0,0.0,46.55999999999987,0.0,0.0,4.1499999999999995,4.150000000000006,4.144,0.5129,0,0,1,0.5626755594827209,Falso positivo
36.0,19.0,5425.0,2,0,50.24,0,0,46.400000000000006,0.38,0.0,0.0,46.14666666666685,0.0,0.0,3.84,3.8399999999999963,3.837,0.3944,0,0,0,0.4360381740284695,Verdadero negativo
38.0,47.0,5239.0,3,0,209.4,400,1,208.95,3.5,0.0,0.0,206.61666666666676,3.0,1.0,0.4500000000000002,0.45000000000001705,0.129,0.2421,0,0,0,0.22976897861557716,Verdadero negativo
32.0,74.0,2132.0,3,0,55.57,0,0,53.07,0.0,16.0,1.0,53.07,5.333333333333333,1.0,2.5,2.5,2.503,0.4061,0,0,0,0.4395899712630654,Verdadero negativo
46.0,14.0,5007.0,2,0,158.94,0,0,160.88,1.94,0.0,0.0,159.88000000000008,0.0,0.0,-1.94,-1.9399999999999977,-1.0,0.3267,0,0,0,0.2348563983968558,Verdadero negativo
32.0,26.0,1880.0,2,0,122.03,0,0,122.33,0.3,0.0,0.0,122.12999999999992,0.0,0.0,-0.3,-0.29999999999999716,-0.299,0.3267,0,0,0,0.41134345124820976,Verdadero negativo
39.0,46.0,2239.0,3,0,213.67,0,0,213.67,0.0,0.0,0.0,214.29666666666674,0.0,0.0,0.0,0.0,0.0,0.5129,0,0,0,0.47059582902446906,Verdadero negativo
25.0,8.0,5248.0,3,0,228.13,21,1,226.88,6.45,0.0,0.0,227.5233333333331,0.0,0.0,1.25,1.25,0.193,0.3307,0,0,0,0.3249794298882566,Verdadero negativo
28.0,79.0,4661.0,2,0,151.27,0,0,151.27,0.0,0.0,0.0,151.27,0.0,0.0,0.0,0.0,0.0,0.5129,0,0,0,0.26980648389461104,Verdadero negativo
50.0,62.0,2508.0,1,0,68.75,0,0,69.74000000000001,1.31,0.0,0.0,68.86666666666667,0.0,0.0,-0.99,-0.9900000000000091,-0.758,0.6477,0,0,1,0.5256436815517254,Falso positivo
30.0,25.0,3476.786701030928,2,1,32.49,0,0,31.06,3.6,28.0,1.0,37.67666666666658,9.333333333333334,1.0,-1.1,1.4300000000000033,-0.305,0.3871,0,0,0,0.36997163802395655,Verdadero negativo
37.0,41.0,3572.0,1,0,90.87,0,0,94.27,4.61,26.0,1.0,91.19666666666679,8.666666666666666,1.0,-3.4000000000000004,-3.3999999999999915,-0.737,0.4164,0,0,0,0.28402155808065815,Verdadero negativo
51.0,18.0,2855.0,2,0,42.529999999999994,0,0,42.05,-0.0,0.0,0.0,42.05,0.0,0.0,0.48,0.4799999999999969,0.48,0.5129,0,0,1,0.6117983060896233,Falso positivo
49.0,41.0,4161.0,3,0,259.0,0,0,259.0,0.0,0.0,0.0,260.46666666666664,0.0,0.0,0.0,0.0,0.0,0.2421,0,0,0,0.26730383487815795,Verdadero negativo
61.0,88.0,3393.0,4,0,180.92,0,0,180.92,0.0,0.0,0.0,181.77666666666687,0.0,0.0,0.0,0.0,0.0,0.3944,0,0,0,0.2780028404084964,Verdadero negativo
41.0,51.0,2183.0,2,0,172.01,0,0,172.01,0.0,0.0,0.0,172.19333333333358,0.0,0.0,0.0,0.0,0.0,0.4936,0,0,0,0.4578970079446493,Verdadero negativo
49.0,38.0,3533.0,2,1,117.92999999999998,0,0,109.29,0.0,0.0,0.0,110.16666666666687,0.0,0.0,2.89,8.639999999999972,2.893,0.5166,0,0,0,0.39632380698174324,Verdadero negativo
38.0,29.0,2905.0,1,1,19.319999999999997,0,0,17.959999999999997,0.88,0.0,0.0,17.716666666666704,11.666666666666666,1.0,-0.41000000000000003,1.3599999999999994,-0.416,0.3954,0,0,0,0.45460637317476554,Verdadero negativo
27.0,11.0,6054.0,2,0,175.17000000000002,0,0,171.52,0.0,0.0,0.0,171.52,8.666666666666666,1.0,3.65,3.6500000000000057,3.65,0.2421,0,0,0,0.26445885349565323,Verdadero negativo
47.0,14.0,3901.0,3,0,73.48,0,0,76.57000000000001,5.2,0.0,0.0,82.93666666666665,0.0,0.0,-3.0900000000000003,-3.0900000000000034,2.109,0.3267,0,0,0,0.33739184449436904,Verdadero negativo
18.0,48.0,3285.0,4,0,80.86999999999999,0,0,76.35,0.0,0.0,0.0,77.00333333333332,0.0,0.0,4.52,4.519999999999996,4.516,0.3504,0,0,0,0.3372076770438555,Verdadero negativo
46.0,14.0,5040.0,2,0,155.25,0,0,155.25,0.0,0.0,0.0,155.25,0.0,0.0,0.0,0.0,0.0,0.3504,0,0,0,0.29601493504398596,Verdadero negativo
63.0,14.0,3875.0,5,0,233.0,22,1,233.0,0.0,0.0,0.0,233.0,0.0,0.0,0.0,0.0,0.0,0.3426,0,0,0,0.31783920901612256,Verdadero negativo
33.0,32.55123711340206,2953.0,3,0,218.58,0,0,211.22,0.87,0.0,0.0,219.67999999999998,0.0,0.0,7.36,7.360000000000014,7.362,0.3294,0,0,0,0.37152795898083296,Verdadero negativo
48.0,17.0,3581.0,1,0,21.03,0,0,21.03,0.0,0.0,0.0,21.523333333333497,0.0,0.0,0.0,0.0,0.0,0.407,0,0,1,0.5195113314365145,Falso positivo
46.0,32.55123711340206,7989.0,3,1,52.39999999999999,0,0,48.4,0.0,0.0,0.0,49.06333333333347,0.0,0.0,1.99,3.999999999999993,1.986,0.3504,0,0,0,0.2634487777474275,Verdadero negativo
40.0,3.0,5405.0,1,0,31.13,0,0,25.85,2.42,0.0,0.0,31.23666666666664,0.0,0.0,5.28,5.279999999999998,2.19,0.4914,0,0,0,0.3867904124779145,Verdadero negativo
59.0,37.0,4481.0,2,0,127.84,0,0,127.84,0.0,0.0,0.0,128.44000000000008,0.0,0.0,0.0,0.0,0.0,0.3426,0,0,0,0.2299131921955149,Verdadero negativo
42.0,32.55123711340206,1533.0,2,1,71.75,0,0,68.97,0.0,0.0,0.0,73.61333333333339,0.0,0.0,0.0,2.780000000000001,0.0,0.7327,0,0,1,0.6234103697922643,Falso positivo
31.0,32.55123711340206,4735.0,1,0,61.45,0,0,62.400000000000006,0.95,0.0,0.0,61.76666666666671,14.666666666666666,1.0,-0.95,-0.9500000000000028,-0.945,0.4164,0,0,0,0.2984722951783307,Verdadero negativo
30.0,31.0,3476.786701030928,1,1,18.200000000000003,0,0,19.640000000000004,1.42,25.0,1.0,18.04000000000006,8.333333333333334,1.0,0.33000000000000007,-1.4400000000000013,0.232,0.407,0,0,1,0.5114130334349513,Falso positivo
66.0,109.0,2303.0,1,0,72.86,0,0,72.86,0.0,0.0,0.0,72.86,0.0,0.0,0.0,0.0,0.0,0.4027,0,0,0,0.44127969293443164,Verdadero negativo
44.0,36.0,1704.0,3,0,63.6,0,0,60.42,0.0,33.0,1.0,61.220000000000205,11.0,1.0,3.18,3.1799999999999997,3.178,0.4807,0,0,1,0.6154890113911194,Falso positivo
28.0,39.0,2962.0,2,0,40.54,0,0,37.5,0.0,0.0,0.0,37.5,0.0,0.0,3.04,3.039999999999999,3.045,0.4909,0,0,0,0.473919883480548,Verdadero negativo
39.0,44.0,3866.0,2,1,117.87,0,0,103.28,0.0,0.0,0.0,111.34999999999984,0.0,0.0,0.0,14.590000000000003,0.0,0.3427,0,0,0,0.2858499710633368,Verdadero negativo
34.0,51.0,3545.0,2,1,126.46,0,0,126.33,0.0,0.0,0.0,125.66666666666646,0.0,0.0,0.0,0.12999999999999545,0.0,0.215,0,0,0,0.2598212354010299,Verdadero negativo
29.0,7.0,2416.0,4,0,95.53,24,1,95.53,0.0,0.0,0.0,97.80999999999985,6.333333333333333,1.0,0.0,0.0,0.0,0.3307,0,1,0,0.4759219058204247,Falso negativo
29.0,9.0,6208.0,2,0,35.03,0,0,30.81,0.0,0.0,0.0,32.17666666666667,6.666666666666667,1.0,4.22,4.220000000000002,4.217,0.3504,0,0,0,0.3112117327583915,Verdadero negativo
28.0,68.0,2395.0,2,0,103.09,0,0,98.44,0.0,0.0,0.0,98.44,0.0,0.0,4.65,4.650000000000006,4.645,0.4353,0,0,0,0.4131720223367814,Verdadero negativo
69.0,9.0,3512.0,4,0,185.89,0,0,185.89,0.0,0.0,0.0,185.89,8.666666666666666,1.0,0.0,0.0,0.0,0.5006,0,0,0,0.49400900880194354,Verdadero negativo
32.0,27.0,3280.0,1,1,14.009999999999998,42,1,15.93,0.0,0.0,0.0,14.656666666666647,7.666666666666667,1.0,0.0,-1.9200000000000017,0.0,0.7047,0,0,0,0.38480988521257914,Verdadero negativo
42.0,24.0,1624.0,4,0,178.89,17,1,178.89,0.0,0.0,0.0,178.89,0.0,0.0,0.0,0.0,0.0,0.4027,0,0,1,0.6340848421297257,Falso positivo
54.0,48.0,3476.786701030928,4,0,161.4,0,0,160.57,0.0,5.0,1.0,160.57,1.6666666666666667,1.0,0.83,0.8300000000000125,0.826,0.3267,0,0,0,0.26439932632258484,Verdadero negativo
42.0,32.55123711340206,1328.0,1,0,28.409999999999997,0,0,19.97,0.0,0.0,0.0,19.97,173.0,2.0,8.44,8.439999999999998,8.438,0.5129,0,0,0,0.4941552648262161,Verdadero negativo
40.0,18.0,5052.0,2,0,151.84,0,0,146.38,0.0,5.0,1.0,146.38,1.6666666666666667,1.0,5.46,5.460000000000008,5.458,0.2151,0,0,0,0.2871276341023419,Verdadero negativo
48.0,36.0,2899.0,4,0,167.06,42,1,166.38,3.26,0.0,0.0,165.4999999999999,0.0,0.0,0.6800000000000002,0.6800000000000068,0.208,0.3413,0,0,0,0.43419923299794505,Verdadero negativo
43.0,24.0,2797.0,3,1,226.52,0,0,219.97000000000003,0.0,0.0,0.0,219.82333333333318,0.0,0.0,2.93,6.549999999999983,2.926,0.2007,0,0,0,0.44482850940139257,Verdadero negativo
28.0,14.0,1812.0,1,0,21.97,0,0,18.58,0.0,0.0,0.0,18.58,0.0,0.0,3.39,3.3900000000000006,3.385,0.4914,0,0,1,0.5408547346858159,Falso positivo
48.0,32.55123711340206,3094.0,2,1,58.080000000000005,0,0,63.61,0.22,0.0,0.0,62.41666666666671,0.0,0.0,-0.22,-5.529999999999994,-0.222,0.7154,0,0,1,0.6142594197992342,Falso positivo
48.0,57.0,3488.0,2,0,42.77,0,0,40.77,0.0,0.0,0.0,40.77,6.333333333333333,1.0,2.0,2.0,1.998,0.3307,0,0,0,0.3317629613918311,Verdadero negativo
40.0,11.0,3840.0,2,1,60.510000000000005,0,0,71.54999999999998,4.99,0.0,0.0,69.91999999999996,0.0,0.0,-3.95,-11.039999999999978,-0.79,0.5166,0,0,0,0.41612573902391076,Verdadero negativo
54.0,68.0,3916.0,4,0,293.26,0,0,289.89,2.87,0.0,0.0,287.9766666666667,0.0,0.0,3.37,3.3700000000000045,1.176,0.4807,0,0,0,0.330250614162356,Verdadero negativo
33.0,72.0,2594.0,2,0,94.62,0,0,94.62,0.0,0.0,0.0,95.07666666666664,0.0,0.0,0.0,0.0,0.0,0.2007,0,0,0,0.33544017389139896,Verdadero negativo
50.0,39.0,4409.0,3,0,233.65,25,1,233.65,0.0,0.0,0.0,234.9066666666669,10.0,1.0,0.0,0.0,0.0,0.2359,0,0,0,0.2542087207502284,Verdadero negativo
51.0,28.0,3017.0,2,0,95.58,0,0,91.7,0.0,0.0,0.0,91.7,9.333333333333334,1.0,3.88,3.8799999999999955,3.875,0.6701,0,0,1,0.5657864847970028,Falso positivo
37.0,19.0,6121.0,2,0,170.96,0,0,166.93,0.0,0.0,0.0,166.93,0.0,0.0,4.03,4.030000000000001,4.029,0.7227,0,0,0,0.4096781813170897,Verdadero negativo
42.0,67.0,2337.0,1,1,60.79,0,0,50.77,0.0,30.0,1.0,52.24999999999988,10.0,1.0,5.67,10.019999999999996,5.672,0.3871,0,0,0,0.3359795733979012,Verdadero negativo
43.0,25.0,1734.0,2,0,77.55,0,0,79.6,2.05,0.0,0.0,78.23333333333336,12.666666666666666,1.0,-2.05,-2.049999999999997,-1.0,0.3871,0,0,0,0.4517189000309152,Verdadero negativo
39.34175257731959,28.0,2530.0,2,0,39.41,0,0,30.43,0.0,0.0,0.0,30.699999999999886,0.0,0.0,8.98,8.979999999999997,8.976,0.2151,0,0,0,0.40253501948094794,Verdadero negativo
18.0,79.0,3694.0,3,0,143.36,0,0,139.92,0.0,0.0,0.0,140.83666666666676,0.0,0.0,3.44,3.440000000000026,3.443,0.2007,0,0,0,0.27078031469975566,Verdadero negativo
59.0,8.0,2761.0,2,0,36.58,0,0,36.58,0.0,0.0,0.0,36.58,7.666666666666667,1.0,0.0,0.0,0.0,0.4909,0,0,1,0.6035818486325808,Falso positivo
47.0,120.0,3983.0,2,0,84.38,0,0,79.86,1.04,0.0,0.0,81.46666666666651,0.0,0.0,4.52,4.519999999999996,4.359,0.3307,0,0,0,0.21668824881505855,Verdadero negativo
48.0,19.0,4350.0,1,0,37.01,0,0,38.73,2.33,0.0,0.0,37.59333333333348,0.0,0.0,-1.7200000000000002,-1.7199999999999989,-0.738,0.5216,0,0,0,0.4146646640019138,Verdadero negativo
43.0,48.0,2049.0,1,0,19.21,0,0,19.21,0.0,0.0,0.0,20.086666666666655,0.0,0.0,0.0,0.0,0.0,0.4061,0,0,1,0.5165210028224156,Falso positivo
21.0,22.0,1840.0,2,0,74.78,0,0,74.78,0.0,0.0,0.0,74.78,0.0,0.0,0.0,0.0,0.0,0.4027,0,0,1,0.5861044027416678,Falso positivo
18.0,8.0,2910.0,1,0,83.67,0,0,79.87,0.84,0.0,0.0,79.50333333333323,0.0,0.0,3.8,3.799999999999997,3.798,0.4164,0,0,0,0.4782609591725117,Verdadero negativo
27.0,7.0,5140.0,2,0,172.1,36,1,178.39,8.0,0.0,0.0,173.4233333333333,0.0,0.0,-6.29,-6.289999999999992,-0.787,0.3294,0,0,0,0.3510837019075075,Verdadero negativo
45.0,8.0,2231.0,1,1,37.309999999999995,0,0,36.5,0.0,0.0,0.0,36.686666666666476,0.0,0.0,2.44,0.8099999999999952,2.442,0.71,0,1,1,0.5928217850470417,Verdadero positivo
44.0,16.0,5823.0,3,0,246.04,0,0,249.23,3.19,0.0,0.0,253.6833333333333,4.666666666666667,1.0,-3.19,-3.1899999999999977,-1.0,0.2007,0,0,0,0.2550179440936815,Verdadero negativo
22.0,45.0,3514.0,3,0,199.91,11,1,195.43,2.3,0.0,0.0,193.89666666666685,0.0,0.0,4.48,4.47999999999999,1.953,0.2317,0,0,0,0.29494299650210015,Verdadero negativo
49.0,40.0,3728.0,5,0,108.32,0,0,108.32,0.0,0.0,0.0,108.32,0.0,0.0,0.0,0.0,0.0,0.2359,0,0,0,0.2918796716422571,Verdadero negativo
39.34175257731959,18.0,4273.0,3,1,159.51,0,0,166.20999999999998,0.0,35.0,1.0,166.1299999999998,11.666666666666666,1.0,1.28,-6.699999999999989,1.281,0.3504,0,0,0,0.39252471241729414,Verdadero negativo
29.0,46.0,3053.0,3,1,206.37,17,1,226.49999999999997,7.08,0.0,0.0,233.61333333333323,14.333333333333334,1.0,-4.29,-20.129999999999967,-0.606,0.215,0,0,0,0.3289279939115999,Verdadero negativo
54.0,40.0,941.0,1,0,41.52,0,0,41.52,0.0,0.0,0.0,43.306666666666494,0.0,0.0,0.0,0.0,0.0,0.6701,0,0,1,0.5773947969415562,Falso positivo
48.0,46.0,5037.0,3,0,239.28,0,0,239.28,0.0,0.0,0.0,240.31000000000003,0.0,0.0,0.0,0.0,0.0,0.2359,0,0,0,0.19925337737736581,Verdadero negativo
41.0,9.0,4689.0,2,0,141.61999999999998,0,0,135.48,0.0,0.0,0.0,136.71666666666667,0.0,0.0,6.14,6.139999999999986,6.145,0.3413,0,0,0,0.4224235477566809,Verdadero negativo
51.0,31.0,3160.0,4,0,92.96,0,0,92.96,0.0,0.0,0.0,92.96,0.0,0.0,0.0,0.0,0.0,0.4936,0,0,0,0.48973217325279544,Verdadero negativo
48.0,9.0,3182.0,2,0,45.21,0,0,43.93,2.28,0.0,0.0,46.016666666666644,0.0,0.0,1.2800000000000002,1.2800000000000011,0.563,0.3954,0,0,1,0.5312767884653834,Falso positivo
39.34175257731959,77.0,2975.0,3,0,65.11,0,0,65.11,0.0,0.0,0.0,65.11,0.0,0.0,0.0,0.0,0.0,0.215,0,0,0,0.34819700188912933,Verdadero negativo
32.0,42.0,5907.0,2,0,166.45,42,1,163.47,0.0,0.0,0.0,163.87333333333325,16.333333333333332,1.0,2.98,2.9799999999999898,2.98,0.3307,0,0,0,0.304718301307835,Verdadero negativo
20.0,40.0,1693.0,2,0,33.71,0,0,33.71,0.0,0.0,0.0,33.71,0.0,0.0,0.0,0.0,0.0,0.3944,0,0,1,0.5124306440778669,Falso positivo
32.0,11.0,3275.0,3,0,63.97,0,0,65.07,2.63,0.0,0.0,63.316666666666855,0.0,0.0,-1.0999999999999999,-1.0999999999999943,-0.417,0.3413,0,0,0,0.45949818395999015,Verdadero negativo
43.0,54.0,2771.0,2,0,93.17,0,0,92.18,0.0,0.0,0.0,92.18,7.0,1.0,0.99,0.9899999999999949,0.992,0.6829,0,1,1,0.5499165946867633,Verdadero positivo
48.0,8.0,1883.0,2,1,80.17999999999999,0,0,77.3,0.0,0.0,0.0,80.05999999999992,0.0,0.0,0.0,2.8799999999999955,0.0,0.2007,0,0,0,0.4590857226928715,Verdadero negativo
46.0,58.0,2790.0,3,0,59.1,0,0,61.56,6.46,0.0,0.0,57.879999999999974,0.0,0.0,-2.46,-2.460000000000001,-0.381,0.4044,0,0,0,0.44518041924902724,Verdadero negativo
41.0,17.0,3532.0,1,1,53.41,0,0,59.41,0.0,0.0,0.0,63.75999999999974,3.6666666666666665,1.0,0.0,-6.0,0.0,0.5006,0,0,1,0.5034147499393858,Falso positivo
34.0,51.0,2941.0,5,0,225.83,0,0,229.14,9.73,0.0,0.0,226.27333333333345,0.0,0.0,-3.3100000000000005,-3.309999999999974,-0.34,0.2359,0,0,0,0.27859534919248913,Verdadero negativo
45.0,61.0,2242.0,3,0,51.96,0,0,51.96,0.0,0.0,0.0,51.96,0.0,0.0,0.0,0.0,0.0,0.239,0,0,0,0.3522559881249143,Verdadero negativo
53.0,63.0,4009.0,1,1,65.83999999999999,0,0,65.08,0.0,0.0,0.0,62.40666666666679,0.0,0.0,4.55,0.7599999999999909,4.546,0.4909,0,0,0,0.3813995262127413,Verdadero negativo
18.0,23.0,4057.0,3,1,112.56,0,0,117.64,0.0,0.0,0.0,118.31666666666655,0.0,0.0,0.0,-5.079999999999998,0.0,0.2151,0,0,0,0.3181086478262861,Verdadero negativo
35.0,34.0,6492.0,4,1,282.55,0,0,268.98,3.19,0.0,0.0,258.3466666666667,0.0,0.0,10.620000000000001,13.569999999999993,3.331,0.2359,0,0,0,0.3091915374367425,Verdadero negativo
46.0,13.0,3047.0,3,0,62.36,0,0,62.36,0.0,0.0,0.0,62.36,0.0,0.0,0.0,0.0,0.0,0.215,0,0,0,0.47932246377457466,Verdadero negativo
35.0,11.0,6671.0,2,0,47.099999999999994,0,0,42.62,6.18,0.0,0.0,45.930000000000035,0.0,0.0,4.48,4.479999999999997,0.724,0.3427,0,0,0,0.3230098494701848,Verdadero negativo
30.0,46.0,4158.0,2,0,163.84,0,0,163.24,0.0,0.0,0.0,164.88666666666688,0.0,0.0,0.6,0.5999999999999943,0.603,0.3426,0,0,0,0.24734677029020533,Verdadero negativo
42.0,11.0,4653.0,3,0,231.54,0,0,231.54,0.0,0.0,0.0,231.54,0.0,0.0,0.0,0.0,0.0,0.215,0,0,0,0.39026402470895605,Verdadero negativo
27.0,27.0,2409.0,3,0,248.03,0,0,248.03,0.0,0.0,0.0,248.03,0.0,0.0,0.0,0.0,0.0,0.2359,0,0,0,0.44124012389691974,Verdadero negativo
65.0,7.0,4553.0,2,0,41.41,0,0,41.41,0.0,0.0,0.0,41.41,0.0,0.0,0.0,0.0,0.0,0.2359,0,0,0,0.3342196968617898,Verdadero negativo
58.0,8.0,2878.0,1,0,48.059999999999995,24,1,44.23,0.07,0.0,0.0,44.18333333333345,0.0,0.0,3.83,3.8299999999999983,3.837,0.4909,0,1,1,0.5520664526662976,Verdadero positivo
28.0,38.0,1723.0,1,0,82.95,0,0,82.95,0.0,29.0,1.0,85.10333333333321,9.666666666666666,1.0,0.0,0.0,0.0,0.3871,0,0,0,0.4406012217344639,Verdadero negativo
37.0,40.0,1665.0,2,0,51.04,5,1,49.53,0.0,0.0,0.0,49.53,0.0,0.0,1.51,1.509999999999998,1.507,0.4914,0,0,1,0.5254864214544223,Falso positivo
26.0,24.0,2076.0,2,1,154.09999999999997,0,0,150.2,1.25,0.0,0.0,150.8433333333334,0.0,0.0,4.89,3.8999999999999773,3.912,0.3294,0,0,0,0.37768650273140464,Verdadero negativo
31.0,29.0,3295.0,3,0,122.89,0,0,125.81,13.6,18.0,1.0,126.05333333333344,6.0,1.0,-2.92,-2.9200000000000017,-0.214,0.2359,0,0,0,0.2627940929184055,Verdadero negativo
36.0,41.0,2923.0,3,0,213.39,0,0,206.02,3.51,0.0,0.0,203.68000000000004,0.0,0.0,7.370000000000001,7.369999999999976,2.101,0.2151,0,0,0,0.30815413155679994,Verdadero negativo
49.0,56.0,2245.0,1,0,65.85000000000001,0,0,64.7,0.0,0.0,0.0,64.7,0.0,0.0,1.15,1.1500000000000057,1.148,0.4164,0,0,0,0.48155928824181005,Verdadero negativo
19.0,19.0,3151.0,2,1,94.5,0,0,104.61,0.0,0.0,0.0,101.67333333333352,2.3333333333333335,1.0,0.0,-10.11,0.0,0.4027,0,0,0,0.44640563424544843,Verdadero negativo
26.0,29.0,2107.0,2,0,73.28999999999999,0,0,75.45,3.29,0.0,0.0,73.25666666666666,0.0,0.0,-2.16,-2.160000000000011,-0.655,0.6656,0,0,1,0.5687591912590391,Falso positivo
52.0,40.0,3702.0,2,1,81.81,30,1,72.14,0.0,0.0,0.0,73.61333333333327,0.0,0.0,6.17,9.670000000000002,6.174,0.4061,0,0,0,0.3640773544402249,Verdadero negativo
40.0,89.0,1951.0,1,0,48.72,0,0,48.72,0.0,0.0,0.0,48.72,0.0,0.0,0.0,0.0,0.0,0.4909,0,0,1,0.5321009772362747,Falso positivo
46.0,45.0,3675.0,3,1,171.47000000000003,37,1,172.07000000000002,0.0,0.0,0.0,171.97000000000017,9.0,1.0,0.0,-0.5999999999999943,0.0,0.215,0,0,0,0.3598262466115938,Verdadero negativo
39.0,38.0,3114.0,4,0,265.75,0,0,261.94,0.0,0.0,0.0,263.80000000000024,0.0,0.0,3.81,3.8100000000000023,0.011,0.4311,0,0,0,0.3880729115480042,Verdadero negativo
40.0,33.0,3024.0,3,0,66.81,0,0,63.57,0.0,0.0,0.0,63.60999999999998,0.0,0.0,3.24,3.240000000000002,3.242,0.215,0,0,0,0.43878555434917743,Verdadero negativo
20.0,13.0,4084.0,2,1,81.73,0,0,71.98,0.0,0.0,0.0,77.49999999999999,15.0,1.0,0.0,9.75,0.0,0.3307,0,0,0,0.40080136508359115,Verdadero negativo
67.0,40.0,2469.0,3,0,117.47,0,0,117.47,0.0,0.0,0.0,117.47,0.0,0.0,0.0,0.0,-0.005,0.7069,0,0,0,0.4845574845584921,Verdadero negativo
37.0,14.0,2876.0,1,1,41.38,0,0,40.66,0.0,19.0,1.0,42.05000000000021,6.333333333333333,1.0,0.0,0.720000000000006,0.0,0.4311,0,0,1,0.546408784001314,Falso positivo
42.0,46.0,2678.0,4,0,352.19,0,0,353.92,2.23,0.0,0.0,352.4333333333334,14.0,2.0,-1.73,-1.7300000000000182,-0.777,0.2007,0,0,0,0.3538421047757981,Verdadero negativo
41.0,35.0,2782.0,4,1,133.73,0,0,127.29,0.0,0.0,0.0,123.0366666666668,12.333333333333334,1.0,0.0,6.4399999999999835,0.0,0.4807,0,1,0,0.4408817583926444,Falso negativo
43.0,3.0,4676.0,3,1,94.45,0,0,92.11,3.66,0.0,0.0,98.2499999999999,0.0,0.0,5.67,2.3400000000000034,1.551,0.2421,0,0,0,0.3468466522532683,Verdadero negativo
55.0,65.0,2300.0,1,1,39.89,0,0,34.85,0.0,0.0,0.0,34.5366666666668,0.0,0.0,2.58,5.039999999999999,2.579,0.7244,0,0,0,0.4196400620329853,Verdadero negativo
42.0,50.0,2750.0,2,1,106.33,0,0,113.05000000000004,6.05,0.0,0.0,111.46000000000015,0.0,0.0,-3.26,-6.7200000000000415,-0.539,0.3944,0,0,0,0.3285110301393647,Verdadero negativo
18.0,61.0,1730.0,3,0,105.4,0,0,109.52,4.31,0.0,0.0,106.64666666666646,0.0,0.0,-4.119999999999999,-4.11999999999999,-0.957,0.2007,0,0,0,0.3556150503890857,Verdadero negativo
